cus_id,comment_time,comment_star,cus_comment,kouwei,huanjing,fuwu,shopID
暖暮sh,2016-05-24 13:33,sml-str50,"开了三十年的糖水店了，广州人都知道，无数人推荐了，始终人多的不行，他家供应的糖水多到看了眼花，采取先付款后取食的方式，最终选了红豆双皮奶、芝麻糊、绿豆海带沙，最好吃的是芝麻糊，好浓稠但却很细腻的口感，红豆双皮奶，满满的一层红豆，只是可能红豆抢了口感，反而无法体现双皮奶的纯正，绿豆海带沙就还好
                            

		                            收起评论",非常好,很好,非常好,520004
金吉尔,2016-05-22 22:46,sml-str50,超赞的甜品店，去广州一定要去尝试,非常好,非常好,非常好,520004
外星人123456,2016-05-22 22:05,sml-str50,很好啊～不过没吃到什么很惊艳的～很传统的糖水店,非常好,非常好,非常好,520004
这个算不算,2016-05-22 19:27,sml-str10,味道一般般？名气特别响！还可以的～就那么样子,很好,很好,很好,520004
u(o^^o),2016-05-22 16:13,sml-str30,"好多年无食过啦 ..霖住食碗糖水...问收银台阿姐..绿豆沙系咪真系沙定绿豆糖水..皆因有d糖水铺..绿豆沙就好似绿豆糖水咁..所以咁问..阿姐就答我一句..你未食过绿豆沙阿...老店既服务..芝麻糊甜到漏.而且无芝麻味..绿豆沙唔够沙...个样呢间嘢..基本上广州人都会知..以前学生时代会偶然嚟..宜家基本上都唔嚟..首先觉得佢多人..其次服务唔得..再次嚟食..真系..食既系一份情怀...
                            

		                            收起评论",一般,一般,一般,520004
Qzone_5065823678,2016-05-22 14:48,sml-str50,店面不大，甜品真心好吃。红豆沙棒,非常好,好,好,520004
Sandy_Tsui,2016-05-21 22:50,sml-str30,"早就听说百花的甜品不错，在越秀办完证顺便去试一试，就在中山图书馆站附近。甜品的种类真的超级无敌多。本来想试一试那个杏仁奶糊，但店员说今日没有。于是就跟我姐点了一个热的冬三包和一个冷的春三宝。冬三宝是红豆、芋头西米+糯米燕麦；春三宝是红豆+椰汁西米+糯米燕麦。个人很喜欢糯米燕麦的口感，红豆煮的恰好的软硬程度，总体来说还不错，就是几种东西混合起来太甜了，有点腻。
                            

		                            收起评论",好,一般,一般,520004
Mindy@HK,2016-05-21 17:35,sml-str40,"街口店面不大，排队点单，另派人找位，很popular。在广州生活了九年的亲戚特意开车带我过来吃。糖水种类很多，我中午吃很饱，只尝了红豆西米露，沙沙的确实很好吃。一份的价格11元-12元，不贵，值得再次来。
                            

		                            收起评论",非常好,很好,很好,520004
guanxingyan,2016-05-21 13:36,sml-str40,就在中图对面，中午一点多来人不多，老字号还是有保证，点了三样不同东西都还可以,很好,很好,很好,520004
cptbtptp,2016-05-21 01:00,sml-str40,品种丰富 外地来朋友必到的 还是吃经典的好了,很好,非常好,很好,520004
feng儿sha儿,2016-05-19 00:29,sml-str50,凤凰奶糊和杏仁奶糊都很好吃，本人比较喜欢杏仁奶糊,非常好,很好,很好,520004
阿賴,2016-05-18 22:25,sml-str50,凤凰奶糊惊为天人好吃的不要不要的,非常好,很好,很好,520004
Angel_815427,2016-05-17 20:15,sml-str40,不错，很好，老字号，选择品种多样化，甜品百花盛放。,非常好,非常好,非常好,520004
黄ballball,2016-05-17 18:25,sml-str50,好吃 人多 吃了龟苓膏和凤凰奶糊  不错,非常好,非常好,非常好,520004
小小婷向前冲,2016-05-17 11:36,sml-str50,广州百年老字号 便宜又好吃 每次来广州都会胖  太多好吃的甜品啦,非常好,非常好,非常好,520004
Gigi_520,2016-05-16 16:12,sml-str50,"三十年歷史，廣州老字號店之一張甜品單長到根本沒法睇，只睇到收銀台上，超有性格的提示。看到提示後，本來想點個鳳凰蛋奶湖，但生怕自己記錯名，努力從那根本沒法看完的長單中找尋。哈哈～～找尋中發現什麼咖啡奶糊、奶茶奶糊⋯⋯難怪這甜品單，如此的長啊！！真會有人點這些嗎？傳統的老字號也玩新穎，可我還是點傳統的吧，否則也不用來這裡了。
                            

		                            收起评论",非常好,好,好,520004
我饿了,2016-05-15 22:45,sml-str40,"在广州有二十几年的历史，陪伴了一代广州人的成长的糖水店。很多外地游客都来尝鲜。特点是甜品种类多，对出品有原则，服务员急躁。真是优缺点都一样明显。这次去吃，想吃凤凰炒奶，，没有。随便点了个芝麻糊和椰汁西米露。本人对芝麻糊要求很高，但是这次出品略失望。没有芝麻研磨后细腻的口感，感觉加入了某些开糊的粉做出来的芝麻糊。椰汁西米露，椰汁香味和甜味占比适中，不会太甜，接受程度之中。
                            

		                            收起评论",很好,好,一般,520004
Leleeeee,2016-05-15 20:05,sml-str30,北京路旁边很热门的一家店啊 到了广州一路找过去的 人很多 种类也很多 很难选 选了凤凰奶胡 一般吧,好,好,好,520004
flower仔,"2016-05-15
  更新于2018-04-10 19:14",sml-str50,"<广州>探店NO.12文明路之百花甜品店【红豆糖水】原本想吃红豆沙，但是店员说红豆沙吃不到一颗颗红豆，推荐我们点一份红豆糖水。小小的塑料碗内看得见一颗颗的红豆，咬在嘴里沙沙的，不甜不腻，就是红豆本身的香甜味儿；【香芋西米】里面有大颗大颗的芋头，西米煮得正好，毫无粉芯，配上香芋冰冰凉凉的，十分解暑。
                            

		                            收起评论",非常好,非常好,非常好,520004
粉红猪大大,2016-05-15 08:45,sml-str40,啊婆系呢边住，所以每次过来探阿婆都会买一碗芝麻糊拿去比阿婆，然后自己吃一碗奶糊有时加汤丸，不过感觉加了汤丸后奶糊的分量比较少，记得以前才几元一碗，宜家已经升到十几元。,很好,很好,很好,520004
小笼包,2016-05-14 18:11,sml-str20,"經過這家老字號，就買了兩碗糖水試試。可能因為老店的關係，很多人排隊買糖水，店面比較少，就餐的桌椅也要輪侯。紅豆鳳凰奶糊，奶糊比較稀，味道也很淡，紅豆很多，奶糊吃起來不太甜，覺得這個糖水沒有啥特別，十二元一碗有點不值。紅豆薏米番薯糖水，幾塊番薯已經占了大半碗，糖水實質不算多。這個糖水不過不失吧。這家店的服務態度實在很差，鄰桌一個自帶食物入店內吃，一般餐廳都是提醒一下就算了，但是這家店的服務員屢次斥責那位顧客，語氣很差，有趕客的意思。
                            

		                            收起评论",好,一般,一般,520004
穷的打滚的小胖子,2016-05-13 22:09,sml-str30,"百花甜品也是排队很久的地方……店面真的不大、坐的地方也挤甜品的种类真是超多的啊！刨冰、双皮奶、红豆沙…………芋头西米露好好喝～杏仁露会很浓郁、有港式的味道菠萝冰真是差评啊！完全就是菠萝罐头加冰块
                            

		                            收起评论",好,好,好,520004
颜颜巫,2016-05-13 18:35,sml-str40,老字号，不愁没生意。每次去都是排长队卖单。卫生环境有待提高，亲眼看到阿姨直接拿勺子舀椰汁尝味然后又放回锅里去。。。,很好,很好,好,520004
icloud,2016-05-12 11:06,sml-str50,"出差广州，最最爱的一家店。不论多晚，都一定要去吃一碗，再打包一碗带回去（不胖才怪呢~）也是不论多晚，都一定是排很长很长的队，广州人真是对宵夜不能忘怀。吃完这顿就在下下个场子去哪，然后夜宵甜品，也是不能错过。虽说选择很丰满，但是环境是真简陋。。。。。。 不过，就是爱百花~
                            

		                            收起评论",非常好,很好,很好,520004
糯土,2016-05-10 23:06,sml-str40,"之前总看有人评论说百花糖水偏甜blabla今天（早上十一点）抱着被腻死的决心尝了一下绿豆海带西米和双皮奶……甜度对我来说刚好啊喂！双皮奶虽没有南信那么浓郁的奶香但也没输很多，绿豆海带西米的绿豆可沙啦，海带尝得出鲜味，好次！不过味道也没有那么超神就是了，价格确实不低……游客or奉陪友人来吃吃就可以了
                            

		                            收起评论",很好,好,好,520004
Jian_Jerry,2016-05-10 21:47,sml-str40,环境一般，味道不错。自助服务。,很好,很好,很好,520004
hsubikpoe,2016-05-10 17:19,sml-str40,"久闻百花甜品点的大名，可是去过文明路好几次都没有找到，以为关门了，但是看到网友的点评总是在更新，又去找还是没找到，直到前几天才知道原来在文明路和德政中路交汇路口的位置，看来对越秀的路真的不熟啊，我以前一直以为文明路就是北京路到文德路这一段的，没想到，文德路东边还有那么长一段也是文明路，而且大部分文明路的美食都是在文德路到越秀南路之间的。因为店就在十字路口额位置，隔着马路就能看到，虽然看招牌门面很大很大的样子，实际上非常小，就是厨房加一个小小的十张桌子的大堂，在收银台买单，拿小票递给旁边厨房的阿姨，再拿东西去隔壁的大堂吃。店里环境装修很一般，像是老店十多年没装修过的样子，虽然环境比较朴素，干净整洁成都还是可以的。这里的菜单很有意思，跟售楼广告一样贴在门面上，密密麻麻，把几百种甜品全写上去了，看的人都能眼花了，甜品都有基本版，然后可以加雪糕啊加其他配料啊，每种都会还设一个豪华版，基本版价格都是十元左右，豪华版就要16,18的样子了。本来要吃凤凰奶糊，竟然没有，午饭时间了啊，看来下回要晚点去。点了一个鲜奶红豆菠萝冰加雪糕球，看起来挺朴素的，有很多年前初中高中门口奶茶店的风格，味道还是可以的，不会太惊艳，但是很实在，配料很多，吃完一杯既开胃又解暑。雪糕比华星冰室的好吃，糯软且没有冰渣口感，比市面上买得到的很多雪糕都好吃。
                            

		                            收起评论",很好,一般,一般,520004
爱凯心921,2016-05-09 21:05,sml-str30,"斜对面还有一家明记甜品来着#凤凰奶糊#忒甜，而且觉得家里面拿热牛奶冲鸡蛋也是这个味#春三宝#其实我很想吃夏三宝的绿豆的，可是有海带。。。觉得会不习惯，选了春三宝，味道不错，红豆大颗。也确实能吃出了陈皮的味道，还不错总之可能没有想到那么好吃
                            

		                            收起评论",好,好,好,520004
